pVal	phase	peak.shape	period
Abcf2	0.0189771192707491	24	12	24
Abcf3	0.491889588216645	24	4	24
Abcg1	0.666148520237483	24	12	24
Abcg2	0.628058644516936	4	12	24
Abcg3	0.0387051406653604	4	4	24
Abcg4	0.549616568004283	20	12	24
Abcg5	5.12293125853557e-05	20	12	24
Abcg8	7.00027873837158e-06	16	12	24
Abhd1	0.0105601585929955	4	16	24
Abhd10	0.93993333552736	8	16	24
Abhd11	0.0436005997329712	4	12	24
Abhd12	0.929626789309559	16	8	24
Abhd13	0.912250292278758	20	16	24
Abhd14a	0.000248828089700299	8	12	24
Abhd15	0.22545356688917	4	16	24
Abhd16a	0.368125567181675	16	12	24
Abhd16b	0.00401006455548213	20	8	24
Abhd17a	0.350599605696951	24	12	24
Abhd17b	0.000868034563558076	20	12	24
Abhd17c	0.000453745340041722	16	8	24
Abhd2	0.181439163971559	24	20	24
Abhd3	0.0463410088276657	12	8	24
Abhd4	0.0224510750775174	8	16	24
Abhd5	0.00971534590555584	8	8	24
Abhd6	0.000126738846812044	24	16	24
Abhd8	0.00094694679660881	4	12	24
Abi2	0.00435876582117623	20	16	24
Abi3	0.576225283383317	4	12	24
Abi3bp	0.861858384588014	12	12	24
Abl1	0.491313136447585	20	16	24
Ablim1	0.000248828089700299	8	12	24
Ablim2	0.937227722744273	24	4	24
Ablim3	0.0028029752457416	8	12	24
Abo	0.0210095728787876	20	8	24
Abr	0.273675087683627	24	12	24
Abra	0.0252574594622071	20	8	24
Abraxas1	0.510363276283183	8	16	24
Abraxas2	0.0340690838417021	4	20	24
Abtb1	0.000462224029549806	16	8	24
Acaa2	0.720281604229147	20	8	24
Acaca	0.000238009477104634	24	12	24
Acacb	0.000119004738552317	4	16	24
Acad11	0.103803859773971	20	16	24
Acad8	0.000483234212711161	12	8	24
Acad9	0.0233865365390806	8	16	24
Acadl	0.878887635758228	20	16	24
Acadm	0.0418565757436523	12	12	24
Acads	0.00392524720529781	20	8	24
Acadsb	0.00485767295277792	8	20	24
Acadvl	0.689119158866361	16	12	24
Acan	0.914395266284491	20	8	24
Acap1	0.0413764571975032	12	16	24
Acap3	0.444971153357393	16	20	24
Acat1	0.0308940058851104	12	16	24
Acbd3	0.324168039624338	24	20	24
Acbd4	0.000124414044850149	4	16	24
Acbd5	0.0037616952384104	16	16	24
Acbd6	0.903755304074835	16	8	24
Accs	0.000144021416831868	12	8	24
Acd	0.177159235976851	16	12	24
Ace2	0.425603710402287	20	4	24
Acer1	0.720281604229147	24	4	24
Acer2	0.238169528932152	24	20	24
Acer3	0.362336089643308	4	16	24
Acin1	0.0075233904768208	8	12	24
Ackr1	0.659165726818671	12	16	24
Ackr2	0.0558094850810756	12	16	24
Ackr3	0.0538850200782799	20	8	24
Ackr4	0.019767832573697	20	12	24
Acly	0.000453745340041722	4	16	24
Aco1	0.145875617830952	8	8	24
Aco2	0.00200503227774107	24	12	24
Acot11	0.0620646857962548	24	16	24
Acot12	2.49072332638642e-05	20	8	24
Acot13	0.467466140929269	4	12	24
Acot2	0.0308940058851104	12	8	24
Acot3	0.00785049441059562	24	12	24
Acot4	0.019767832573697	24	12	24
Acot5	0.953770141818736	20	8	24
Acot6	0.853691607787323	20	20	24
Acot7	0.349758552330605	24	16	24
Acot8	0.528632412817892	12	8	24
Acox1	0.324168039624338	20	4	24
Acox2	0.000120977990138769	12	8	24
Acox3	0.323114647595981	12	8	24
Acp1	0.0340051384131901	20	16	24
Acp2	0.000453745340041722	12	8	24
Acp5	0.843504950469846	4	12	24
Acp6	0.000892205931523628	16	4	24
Acp7	0.790554842092803	16	12	24
Acpp	0.0431004762473992	8	16	24
Acr	0.111218421186398	12	16	24
Acrbp	0.044487368474559	4	20	24
Acrv1	0.577059929853098	20	8	24
Acsbg1	0.519291397922113	20	12	24
Acsf2	0.0230935800335485	12	12	24
Acsl1	0.0224510750775174	8	8	24
Acsl4	7.00027873837158e-06	4	12	24
Acsl5	0.00948855963537457	12	8	24
Acsl6	0.659165726818671	12	16	24
Acsm1	0.557017773937207	16	4	24
Acsm2	0.915873481554815	20	12	24
Acsm5	0.0014014876228708	20	8	24
Acss1	0.751400900712803	20	8	24
Acta1	0.483585663030278	24	16	24
Actb	0.323114647595981	8	8	24
Actg2	0.217401653785985	16	12	24
Actl11	0.0605075698909083	4	4	24
Actl6a	0.969591656924041	20	20	24
Actl6b	0.0927244193905175	20	12	24
Actl7a	0.0944529727714804	24	4	24
Actl7b	0.000434017281779038	20	8	24
Actl9	0.147566876464993	20	12	24
Actn1	0.00998231180085271	16	20	24
Actn2	0.162084019812169	24	8	24
Actn3	0.379497043325031	20	12	24
Actn4	7.00027873837158e-06	8	12	24
Actr1a	0.942274078237427	8	4	24
Actr1b	0.00418441518832918	24	8	24
Actr2	0.0962907432132298	20	12	24
Actr6	0.00149257018926109	4	8	24
Actrt1	0.035838093208667	24	4	24
Actrt2	0.177927357471143	20	8	24
Actrt3	0.00418441518832918	20	8	24
Acvr1	0.456125146139379	4	16	24
Acvr1b	0.910444718162414	4	20	24
Acvr2a	0.732822090672377	4	16	24
Acvr2b	0.0172022847401602	16	16	24
Acvrl1	0.0926820176553313	24	8	24
Acy1	0.0862009524947984	4	16	24
Acy3	0.0215156136159542	16	8	24
Acyp1	0.101199613683729	4	20	24
Acyp2	0.0595089922230827	20	8	24
Ada	0.163220657754283	12	4	24
Adad1	0.000248828089700299	20	12	24
Adal	0.0877063318592318	4	20	24
Adam10	0.975844260690446	4	4	24
Adam15	0.853691607787323	12	20	24
Adam1a	0.0189771192707491	4	12	24
Adam1b	0.000907490680083443	20	12	24
Adam2	0.0276291749607169	20	8	24
Adam21	0.293094034107904	20	8	24
Adam22	0.00539703163952801	24	4	24
Adam23	0.000868034563558076	8	12	24
Adam24	0.150017514955277	20	20	24
Adam26a	0.950029271125997	20	4	24
Adam28	0.0017521476134804	20	8	24
Adam3	0.107511140480184	20	8	24
Adam32	0.338099933919585	20	8	24
Adam33	0.217613548363625	20	20	24
Adam6a	0.0114049712804351	20	8	24
Adam6b	0.174879276165303	20	8	24
Adam7	0.0205585458766449	20	12	24
Adam8	0.884021247394907	24	8	24
Adam9	0.0481116250698927	4	16	24
Adamdec1	0.00785049441059562	20	12	24
Adamts1	0.0817658012200849	4	16	24
Adamts10	0.169049966959793	8	12	24
Adamts12	0.00528007929649774	20	12	24
Adamts16	0.0075233904768208	20	12	24
Adamts18	0.91744614826242	20	4	24
Adamts19	0.000746285094630543	20	12	24
Adamts20	0.0597659937297268	20	12	24
Adamts4	0.689119158866361	12	20	24
Adamts5	0.911042690852582	20	8	24
Adamts7	0.233505479992354	24	12	24
Adamts8	0.019767832573697	20	12	24
Adamtsl1	0.204414503050212	20	12	24
Adamtsl2	0.370042688972525	16	16	24
Adamtsl4	0.00837131514873047	20	16	24
Adamtsl5	0.199986209787932	24	4	24
Adap1	0.238169528932152	24	4	24
Adap2	0.0105601585929955	4	16	24
Adar	0.00719628654304599	8	12	24
Adarb1	4.90019511686011e-05	20	12	24
Adarb2	0.00850470227814526	20	12	24
Adat1	0.000238009477104634	8	12	24
Adat2	0.000281283927487294	8	12	24
Adck1	0.000713837916603128	8	12	24
Adck2	0.897622105316557	4	16	24
Adck5	0.000434017281779038	12	8	24
Adcy10	0.00401006455548213	20	8	24
Adcy3	0.0442898089942127	12	20	24
Adcy4	0.943563348025011	12	8	24
Adcy5	0.82244166858644	12	16	24
Adcy6	0.0766928264961823	16	16	24
Adcy7	0.903962452769447	4	16	24
Adcy8	0.000525254579033871	20	8	24
Adcy9	2.72793507175655e-05	16	8	24
Adcyap1	0.0209799019786182	24	4	24
Adcyap1r1	0.0205585458766449	20	12	24
Add2	0.0269425100391399	20	12	24
Add3	0.136079372978669	4	20	24
Adgb	0.591116264447621	8	16	24
Adgra1	0.491313136447585	20	12	24
Adgra2	0.0103816042728868	24	20	24
Adgrb1	0.0655498673818174	24	4	24
Adgrb2	0.483585663030278	20	8	24
Adgre1	0.237746634304712	4	16	24
Adgre4	0.932854541265949	4	20	24
Adgrf1	0.0105601585929955	16	8	24
Adgrf4	0.00155746454531592	20	8	24
Adgrg1	0.21637141580088	8	12	24
Adgrg2	0.000132499703485318	20	8	24
Adgrg3	0.000124414044850149	12	8	24
Adgrg6	0.910444718162414	20	4	24
Adgrl1	0.0731133136181809	24	20	24
Adgrl2	0.912111236424177	20	4	24
Adgrl3	0.303561678183186	20	8	24
Adgrl4	0.174879276165303	4	12	24
Adgrv1	2.84654094444162e-05	20	8	24
Adh1	0.00570248564021756	20	20	24
Adh4	0.000746285094630543	12	12	24
Adh5	0.848314510386836	24	4	24
Adh7	0.110437670154502	4	8	24
Adhfe1	0.00785049441059562	12	12	24
Adi1	0.966271569085862	4	8	24
Adig	0.0037616952384104	20	8	24
Adipoq	0.193090133588348	24	4	24
Adipor1	0.04534462372229	24	12	24
Adipor2	0.0224510750775174	12	8	24
Adm	0.272158745957339	20	8	24
Adm2	0.0372716169370137	12	20	24
Adnp2	0.467466140929269	4	16	24
Ado	0.0075233904768208	8	12	24
Adora1	0.00929293956183602	16	16	24
Adora2a	0.0889747369491181	8	8	24
Adora2b	0.0597659937297268	20	12	24
Adpgk	0.000999270643306463	24	20	24
Adprh	0.136635996726846	12	8	24
Adprhl1	0.0354220191804063	24	8	24
Adprhl2	0.106989714681366	16	12	24
Adprm	0.206882285987516	4	20	24
Adra1a	0.912178663953234	12	8	24
Adra1b	0.000248828089700299	8	12	24
Adra2a	0.313362438303527	20	20	24
Adra2b	0.103803859773971	4	16	24
Adra2c	0.011180189216955	24	4	24
Adrb1	0.0209282878718262	20	16	24
Adrb3	0.0075233904768208	12	12	24
Adsl	0.00168725325742557	12	8	24
Adss	0.278912299428997	4	20	24
Adssl1	0.0930970286943822	8	12	24
Adtrp	0.0193525703326802	16	8	24
Aebp1	0.928539356676212	16	12	24
AF366264	0.648336633767781	20	16	24
Afap1	0.00850470227814526	16	12	24
Afap1l1	0.324168039624338	24	4	24
Afap1l2	0.687933806982074	12	16	24
Aff1	0.206882285987516	24	20	24
Aff2	0.00528007929649774	20	12	24
Aff3	0.00453311645402328	20	8	24
Aff4	0.0112255375387587	20	4	24
Afg1l	0.000132499703485318	4	16	24
Afg3l1	0.0567818064028368	8	16	24
Afg3l2	0.00094694679660881	20	12	24
Afm	0.456125146139379	8	12	24
Afmid	0.0201691899636361	8	12	24
Afp	0.0213492591795928	20	12	24
Aftph	0.00337925074975855	12	12	24
Aga	0.3428749127284	8	12	24
Agap1	0.000144021416831868	4	16	24
Agbl3	0.879386508806852	20	4	24
Agbl5	0.953770141818736	16	16	24
Ager	0.17692593577817	24	4	24
Agfg1	0.029658245649706	16	12	24
Agfg2	0.724672179286616	16	20	24
Aggf1	0.00435876582117623	4	16	24
Agmo	0.689119158866361	4	8	24
Ago2	0.00785049441059562	24	12	24
Ago4	0.0110699862412703	16	8	24
Agpat1	0.000248828089700299	24	12	24
Agpat4	0.840410509072998	20	8	24
Agpat5	0.00292484373468689	4	12	24
Agps	0.061634313373907	4	16	24
Agr2	0.0252574594622071	20	8	24
Agr3	0.04534462372229	20	12	24
Agrn	0.953770141818736	16	4	24
Agrp	0.163220657754283	24	4	24
Agt	0.921184498073651	12	12	24
Agtr1a	0.00149257018926109	16	8	24
Agtr1b	0.0519605550754842	20	8	24
Agxt	0.000414289223516355	12	16	24
Ahctf1	4.90019511686011e-05	4	12	24
Ahcyl1	0.942274078237427	4	20	24
Ahcyl2	0.00191785696131754	8	12	24
Ahdc1	0.871625044826851	8	12	24
Ahi1	0.304952981243328	24	16	24
Ahnak	0.491381290701482	4	16	24
Ahr	0.000907490680083443	16	12	24
Ahrr	0.0230935800335485	20	12	24
Ahsa1	0.00152335611181609	4	16	24
Ahsa2	0.000907490680083443	4	12	24
Ahsg	0.000138260560158593	20	8	24
AI413582	0.411589488130941	12	8	24
AI467606	0.338099933919585	20	8	24
AI504432	0.00785049441059562	20	12	24
AI597479	0.00401006455548213	8	16	24
AI661453	0.0401125517543335	4	12	24
AI837181	0.406603974991105	8	12	24
AI854703	0.103803859773971	20	8	24
AI987944	0.00971534590555584	16	8	24
Aicda	0.188905945542961	20	8	24
Aif1	0.278912299428997	12	20	24
Aif1l	0.106266057541219	20	20	24
Aifm1	0.800464962651907	20	8	24
Aifm2	2.84654094444162e-05	4	8	24
Aifm3	0.903962452769447	16	16	24
Aig1	0.0558094850810756	4	16	24
Aim2	0.0225339687918492	20	4	24
Aimp1	0.0014014876228708	16	16	24
Aimp2	0.0919865263725956	24	16	24
Aip	0.693447872718955	8	12	24
Aipl1	0.693447872718955	24	20	24
Aire	0.938970297180924	24	4	24
Airn	0.044487368474559	16	12	24
Ajm1	0.349758552330605	24	8	24
Ajuba	0.00155746454531592	4	16	24
Ak1	0.00539703163952801	12	20	24
Ak2	4.2359240244667e-06	20	16	24
Ak3	0.628133220576323	4	8	24
Ak4	4.90019511686011e-05	24	12	24
Ak5	0.314029322258468	20	8	24
Akap1	0.0028029752457416	8	12	24
Akap10	0.00329044920152275	12	12	24
Akap12	0.0217569353852337	24	4	24
Akap3	0.932232670834816	20	8	24
Akap4	0.14725022687267	20	16	24
Akap6	0.724672179286616	20	4	24
Akap8	0.0107808967449209	16	20	24
Akap8l	0.000132499703485318	16	8	24
Akap9	0.202399227367458	16	8	24
Akip1	0.0116932682695403	12	12	24
Akna	0.800464962651907	8	12	24
Aknad1	0.0179190466043335	24	8	24
Aknaos	0.000504244395872516	20	8	24
Akp3	0.577059929853098	12	16	24
Akr1a1	0.527373218793948	16	8	24
Akr1b10	0.758836984699842	20	12	24
Akr1b7	0.491889588216645	20	20	24
Akr1b8	0.0261929209237703	12	8	24
Akr1c14	0.00162235890137074	20	16	24
Akr1c18	0.510363276283183	20	8	24
Akr1c20	0.00292484373468689	4	12	24
Akr1c21	0.0205585458766449	20	12	24
Akr1c6	0.0537555702400922	20	12	24
Akr1cl	0.00268110675679632	20	12	24
Akr1e1	0.0431004762473992	8	12	24
Akr7a5	0.898093133070531	4	20	24
Akt1	7.00027873837158e-06	24	12	24
Akt3	0.406603974991105	4	8	24
Aktip	0.0109825649367153	4	16	24
Alad	0.0233865365390806	20	16	24
Alas1	0.0037616952384104	24	8	24
Alas2	0.0107578068079771	8	12	24
Alb	0.000504244395872516	20	8	24
Aldh16a1	0.817815353889107	24	20	24
Aldh18a1	0.0418565757436523	16	12	24
Aldh1a2	0.00418441518832918	20	8	24
Aldh1a3	0.0597659937297268	20	8	24
Aldh1b1	0.00268110675679632	8	12	24
Aldh1l1	0.163051240339489	8	12	24
